round,epoch,labeled_size,loss,mIoU,f1,grad_train_val_cos,grad_cos_to_mean_mean,grad_cos_consecutive_mean,grad_total_norm_mean,experiment_name
1,1,151,0.35497688924944076,0.4948511676114677,0.5078408076002505,0.8254491282606006,0.9975087993582092,0.9944933615593486,4.3312764790925575,baseline_bald
1,2,151,0.2042087207774858,0.5263263609591217,0.5651693116619062,0.9313860273261342,0.9971452960805443,0.9950220098937103,2.012237371284666,baseline_bald
1,3,151,0.13548286863275477,0.5384459330730333,0.585597225067269,0.9065562291701582,0.9899843969570998,0.9780220947988945,1.1885126193041053,baseline_bald
1,4,151,0.1011092394993112,0.5857890353911208,0.6572630028156556,0.8729644937179655,0.9919007086029606,0.9845981774231006,0.8595351181503879,baseline_bald
1,5,151,0.08173262750780261,0.5778314074412024,0.6451140681779974,0.9258242533376414,0.850754622745093,0.8169663038288021,0.6900340586636292,baseline_bald
1,6,151,0.07081631047500146,0.6337421376693403,0.7188959383763706,0.879239086741768,0.9334631359143799,0.865637434075765,0.6115256613342493,baseline_bald
1,7,151,0.06256928536537532,0.6328728677697573,0.7180080072385837,0.8587481136185515,0.967213546191972,0.9286992162196874,0.522018654518325,baseline_bald
1,8,151,0.057291559421935596,0.6377667238085579,0.7233974544413608,0.9312579537685589,0.7978905687678024,0.6371107486433613,0.4949714960506914,baseline_bald
1,9,151,0.05616969096700888,0.6260324280852498,0.7089445440825183,0.8325538284286956,0.5842830661158351,0.44824068420681445,0.5325948654642623,baseline_bald
1,10,151,0.05222036810340108,0.638849248982643,0.7243396528002095,0.8809288395137368,0.7070712855440917,0.33637620015957076,0.5001155091595155,baseline_bald
2,1,239,0.43513574792166887,0.5623851898997234,0.6233065695937029,0.898175523973603,0.9927652228972497,0.9822339436826483,4.924623616346797,baseline_bald
2,2,239,0.22428411927263617,0.6373253833258399,0.7229231900207836,0.9253916945522653,0.9758998942687703,0.9465951113389668,2.21685803858519,baseline_bald
2,3,239,0.16184648694628376,0.6402300415078362,0.7257277897955909,0.9223074817810702,0.8128968151351272,0.5769761599655077,1.733092272519213,baseline_bald
2,4,239,0.1303118861327737,0.6613099922030106,0.7500826018374436,0.9135450348775689,0.7424639364549548,0.5120715847355015,1.330467660314277,baseline_bald
2,5,239,0.11604676067324007,0.6790309434012536,0.7694210369119162,0.953986629308788,0.7565332123090128,0.42206566684103997,1.3906208538904667,baseline_bald
2,6,239,0.10676754385990611,0.6727822512458956,0.7621250954133927,0.8920812775726654,0.5172184958962978,0.4351684024821503,1.0653388032752302,baseline_bald
2,7,239,0.09595279919646554,0.6683420678476406,0.7573199512954878,0.833148256776233,0.594430796556356,0.29694691199200973,0.909158223731457,baseline_bald
2,8,239,0.08940007676512508,0.6775728773132749,0.7670476511838271,0.6712562262811335,0.5307749158520694,0.46266691829759166,0.7684740448743989,baseline_bald
2,9,239,0.09542978794898017,0.6827958595474528,0.7724854070107872,0.6921190764861519,0.41003229863860335,-0.002247457655201322,0.9833808818870788,baseline_bald
2,10,239,0.08959734875519397,0.683076447484002,0.7728614598886224,0.7357356607974862,0.7779158715188981,0.5109941543689281,0.9372711780059839,baseline_bald
3,1,327,0.4071426455989296,0.5720096796925939,0.6369730917997616,0.9215504157004177,0.9956460074295568,0.9892025998571418,4.192135008966007,baseline_bald
3,2,327,0.2104037109716439,0.5622295879805235,0.6217346782142683,0.8151678043292436,0.8545002157486647,0.8543853110432772,2.0014314483913833,baseline_bald
3,3,327,0.16378314701127417,0.6305111874208817,0.7137458416477565,0.897790788761512,0.7969199800790813,0.7016588853512724,1.6194864981204793,baseline_bald
3,4,327,0.13974720727146409,0.6860525591879469,0.7759470891840852,0.8298871073707156,0.7514190275248835,0.5108862476619355,1.2751194792522271,baseline_bald
3,5,327,0.13057115724609222,0.6415954750735199,0.7269848644933641,0.47281769779096994,0.5128109249893233,0.33721096751217744,1.1831070732799305,baseline_bald
3,6,327,0.1263072066652922,0.6794980444975868,0.768873877571304,-0.17023825324962347,0.2174038071019352,0.003999106003556261,1.1201426641645165,baseline_bald
3,7,327,0.11736955599468431,0.7106895996209653,0.8005092624826675,0.7582363106454802,0.559592222586657,0.4134139589889761,0.9753166324945483,baseline_bald
3,8,327,0.10938275559448901,0.7092817424130109,0.7989215000724359,0.8305458009654073,0.47524433433191104,0.028953277241819845,0.8423099948232368,baseline_bald
3,9,327,0.10484140458298319,0.6895070033025041,0.7792886275898123,0.29966927400593824,0.6342354704820434,0.32861577121184266,0.7727952758644694,baseline_bald
