round,final_epoch,final_miou,final_f1,labeled_size,grad_train_val_cos_last,selected_count,sampler_type,sampler_class,k_definition,decision_reason,selected_ids,u_mean,u_p75,k_mean,k_p75,selected_ids_count,grad_tvc_mean,grad_tvc_median,grad_tvc_min,grad_tvc_max,grad_tvc_last,grad_tvc_neg_rate,grad_epochs,overfit_risk,miou_gain,miou_gain_next,lambda_eff,overfit_risk_next,experiment_name
1,10,0.6387070117038606,0.7243028409299492,151,0.8267374528280579,88.0,llm_rs,LLMRandomSampler,,,"[1919, 3525, 237, 924, 1906, 3365, 634, 2930, 2242, 1962, 2349, 1394, 584, 986, 906, 103, 3256, 732, 297, 1083, 1446, 1207, 3452, 3415, 1855, 1827, 1520, 3092, 2480, 1535, 2518, 2419, 4, 1363, 3228, 3160, 1790, 3117, 620, 3219, 3132, 2311, 160, 2937, 1619, 403, 2600, 3157, 895, 790, 814, 3264, 2761, 1469, 3332, 1874, 716, 386, 2592, 55, 1920, 1858, 1224, 2039, 1685, 3139, 3387, 765, 2078, 830, 995, 3659, 1214, 677, 679, 702, 3191, 452, 3061, 2064, 2304, 2885, 3136, 2857, 873, 1492, 3010, 3254]",,,,,88.0,0.9127602903909654,0.9248425111571599,0.8267374528280579,0.9509839982402607,0.8267374528280579,0.0,10,0.0,,0.06086648259038685,,0.0,baseline_llm_rs
2,10,0.6995734942942474,0.7903508897097318,239,0.9241921807241535,88.0,llm_rs,LLMRandomSampler,,,"[3142, 1441, 494, 2030, 1891, 2139, 2098, 204, 2424, 2589, 1280, 1531, 2300, 2061, 2807, 1495, 3041, 861, 1397, 2017, 1211, 3297, 2778, 2552, 2980, 766, 887, 163, 1167, 747, 3172, 2794, 2318, 260, 1257, 3628, 519, 3684, 467, 2949, 3683, 2969, 2418, 1448, 2026, 936, 3668, 317, 1131, 2059, 3294, 627, 878, 3661, 445, 1875, 3584, 2959, 1979, 1940, 3510, 656, 1740, 637, 2329, 597, 3506, 1004, 1202, 3213, 2471, 3730, 3073, 3154, 1415, 87, 3005, 585, 3003, 3612, 1819, 1901, 3341, 2298, 3553, 1599, 2741, 1799]",,,,,88.0,0.8674591425675036,0.9086825309609179,0.5219190163023785,0.9659328209754051,0.9241921807241535,0.0,10,0.0,0.06086648259038685,0.00046066395121691084,,0.0,baseline_llm_rs
3,10,0.7000341582454643,0.7902505276465404,327,0.5419586916631055,88.0,llm_rs,LLMRandomSampler,,,"[1746, 2672, 2199, 1194, 364, 708, 3393, 271, 1445, 1765, 1321, 3153, 2425, 264, 2724, 3408, 1405, 2910, 3427, 1269, 373, 2960, 888, 2624, 3343, 383, 210, 3626, 523, 313, 1217, 3391, 2982, 3101, 1892, 2224, 625, 2146, 2054, 2231, 464, 3794, 2460, 2013, 119, 3756, 2459, 2693, 1560, 3723, 2302, 91, 159, 3423, 963, 3494, 960, 539, 1515, 20, 352, 3463, 2049, 2204, 2777, 987, 565, 65, 1870, 1605, 3499, 2619, 3027, 2221, 1952, 992, 1617, 545, 735, 3476, 643, 1026, 2088, 412, 2571, 3545, 543, 3178]",,,,,88.0,0.5850923068795484,0.648182873375266,0.10686936323552863,0.946424375116985,0.5419586916631055,0.0,10,0.0,0.00046066395121691084,0.015334280411437251,,0.0,baseline_llm_rs
4,10,0.7153684386569016,0.8052510735813443,415,0.30519595153502743,88.0,llm_rs,LLMRandomSampler,,,"[2251, 362, 1003, 1877, 285, 2739, 1205, 2163, 974, 1198, 164, 3699, 1089, 435, 2917, 1451, 2226, 333, 988, 2598, 956, 323, 2182, 3461, 1238, 1693, 3283, 1265, 2267, 659, 2443, 2620, 3253, 187, 268, 2171, 1356, 2262, 1339, 3643, 169, 2966, 1908, 2306, 826, 2658, 1218, 3744, 18, 3504, 2945, 227, 668, 822, 3761, 2219, 2736, 1499, 868, 2055, 2883, 875, 1095, 3007, 3465, 262, 1201, 303, 3155, 884, 2450, 2898, 2587, 1387, 3023, 2420, 2489, 2868, 125, 2371, 1842, 2838, 3042, 3171, 3759, 1386, 1276, 1388]",,,,,88.0,0.7484020658423314,0.841738191279328,0.30519595153502743,0.9642066342539414,0.30519595153502743,0.0,10,0.0,0.015334280411437251,-0.008873911480698271,,0.7918534265681461,baseline_llm_rs
5,10,0.7064945271762033,0.7962526759172265,503,-0.6918534265681461,88.0,llm_rs,LLMRandomSampler,,,"[3179, 3479, 1831, 1098, 1420, 2094, 273, 2564, 3558, 1797, 3574, 2498, 2483, 2766, 456, 13, 2621, 2041, 719, 3747, 1139, 3334, 1794, 1235, 3304, 1956, 3366, 1772, 3770, 2891, 1677, 1733, 1597, 559, 1310, 2904, 1866, 2007, 3217, 2702, 3363, 2823, 1054, 2746, 664, 2453, 2083, 1472, 3779, 2033, 710, 3540, 859, 1447, 1454, 2855, 2056, 514, 3040, 3345, 3719, 3278, 3664, 1181, 1584, 1702, 938, 3069, 426, 1734, 2357, 2183, 1039, 43, 3063, 2879, 1353, 1115, 1037, 749, 3033, 1105, 592, 327, 784, 536, 3414, 1660]",,,,,88.0,0.6110895711261244,0.8077113354361983,-0.6918534265681461,0.9542466439688098,-0.6918534265681461,0.1,10,0.7918534265681461,-0.008873911480698271,0.0068949744294886095,,0.40695963174942845,baseline_llm_rs
6,10,0.7133895016056919,0.8028960965156895,591,-0.3069596317494284,88.0,llm_rs,LLMRandomSampler,,,"[1573, 574, 1561, 2150, 2426, 1337, 1882, 3231, 2581, 1130, 1673, 86, 2896, 1114, 2884, 3552, 3390, 837, 3426, 316, 723, 3396, 2479, 2111, 3748, 225, 1484, 2933, 2799, 2911, 3094, 3229, 525, 1971, 1225, 1219, 3242, 41, 2429, 604, 2472, 1077, 2743, 2842, 2894, 2168, 1408, 1099, 713, 2421, 1867, 99, 115, 2348, 84, 1824, 3308, 552, 3468, 425, 1007, 3795, 871, 3095, 3596, 639, 2115, 2653, 2723, 3034, 808, 3064, 1015, 3547, 3776, 1505, 428, 1240, 2934, 2291, 1788, 1193, 202, 1364, 1150, 437, 1169, 2804]",,,,,88.0,0.47171560175387184,0.4753285478548096,-0.3069596317494284,0.935081467271388,-0.3069596317494284,0.1,10,0.40695963174942845,0.0068949744294886095,0.02298226285418048,,0.2512076379729531,baseline_llm_rs
7,10,0.7363717644598724,0.8244181211813004,679,0.7588645841312417,88.0,llm_rs,LLMRandomSampler,,,"[2145, 711, 2392, 2725, 1012, 294, 2978, 95, 1302, 1035, 3519, 378, 1568, 3212, 3070, 79, 2566, 2190, 2763, 11, 3707, 255, 2593, 406, 2845, 388, 3666, 1503, 2873, 654, 1724, 3170, 647, 1123, 945, 2705, 743, 3539, 2006, 577, 2223, 2324, 172, 1810, 2847, 2970, 2735, 571, 94, 1944, 2332, 1008, 633, 3298, 2833, 390, 1587, 1879, 2822, 3588, 1821, 792, 1645, 2716, 2269, 1082, 2517, 2180, 71, 3134, 1, 2157, 2333, 488, 1638, 892, 3143, 3168, 1698, 3753, 1973, 1959, 96, 2926, 2675, 3279, 2915, 1416]",,,,,88.0,0.5819946055520255,0.7881466430832089,-0.3024152759459061,0.9313701178704779,0.7588645841312417,0.1,10,0.2512076379729531,0.02298226285418048,-0.024777362704358707,,0.8083889105699997,baseline_llm_rs
8,10,0.7115944017555137,0.8011261829547089,767,-0.7083889105699998,88.0,llm_rs,LLMRandomSampler,,,"[431, 1040, 2473, 46, 1996, 672, 126, 3106, 459, 1631, 2542, 2265, 1380, 3012, 3610, 209, 2811, 1191, 2940, 1255, 1122, 116, 1100, 1634, 473, 611, 2850, 1900, 925, 2821, 2152, 3438, 3758, 566, 1571, 1925, 1384, 3773, 2677, 2939, 725, 232, 3303, 1806, 2401, 763, 3535, 484, 73, 1881, 2089, 2622, 2142, 750, 3044, 707, 1809, 3724, 548, 3250, 2632, 2955, 1860, 329, 929, 2892, 400, 2909, 2532, 3549, 1814, 1822, 3502, 1949, 1854, 85, 2747, 3368, 3459, 2607, 2366, 3750, 284, 3570, 3209, 535, 3419, 2423]",,,,,88.0,0.49669070775429985,0.6473248369981046,-0.7083889105699998,0.9416681302115864,-0.7083889105699998,0.1,10,0.8083889105699997,-0.024777362704358707,0.021869194534017367,,0.5401536246212009,baseline_llm_rs
9,10,0.7334635962895311,0.8216088477735283,855,0.6585232063740364,88.0,llm_rs,LLMRandomSampler,,,"[3766, 572, 39, 3662, 1656, 50, 2862, 2084, 1726, 3006, 3474, 1974, 1076, 3526, 2545, 2715, 1970, 3123, 2062, 2080, 3377, 590, 407, 683, 350, 1245, 2961, 2132, 2340, 2403, 3011, 228, 770, 34, 2308, 1975, 2200, 3355, 208, 3729, 1051, 111, 1813, 485, 2522, 168, 2211, 104, 310, 2942, 3783, 975, 3508, 2391, 3181, 2797, 2067, 3496, 704, 3568, 2646, 3354, 3489, 1888, 3632, 2984, 2427, 3658, 3722, 3047, 3437, 2664, 2463, 2268, 3164, 1215, 1300, 1528, 3760, 1911, 2100, 652, 2803, 2314, 1065, 1308, 930, 117]",,,,,88.0,0.4764787585897827,0.7400017812898119,-0.6803072492424017,0.979329761482987,0.6585232063740364,0.2,10,0.5401536246212009,0.021869194534017367,0.012021675692716283,,0.4833797460832109,baseline_llm_rs
10,10,0.7454852719822473,0.832403150484989,943,-0.07705359041493418,88.0,llm_rs,LLMRandomSampler,,,"[966, 3, 3100, 2040, 1876, 3103, 1542, 3184, 3516, 3429, 1683, 3458, 1348, 2205, 1606, 3738, 3119, 3311, 121, 2673, 1710, 2153, 2065, 1267, 1124, 653, 3520, 2023, 2186, 1763, 2508, 2497, 3798, 2004, 2175, 1624, 3563, 1935, 728, 2774, 496, 3112, 440, 2393, 3078, 628, 3591, 1675, 3672, 1086, 941, 2264, 1020, 1613, 1659, 2599, 2455, 687, 288, 2227, 2649, 307, 3422, 2806, 3110, 547, 1118, 1088, 3216, 1053, 370, 1000, 2087, 421, 2582, 3344, 3490, 1993, 675, 998, 3243, 2122, 1434, 1270, 2032, 2449, 2513, 1524]",,,,,88.0,0.3011635819737603,0.23806653834986155,-0.48970590175148754,0.9072422237807366,-0.07705359041493418,0.2,10,0.4833797460832109,0.012021675692716283,-0.008612929578672102,,0.7899021731753642,baseline_llm_rs
