sample_id,image_path,mask_path
image_376,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_376.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_376.h5
image_2101,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_2101.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_2101.h5
image_777,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_777.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_777.h5
image_347,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_347.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_347.h5
image_890,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_890.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_890.h5
image_293,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_293.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_293.h5
image_2918,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_2918.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_2918.h5
image_195,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_195.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_195.h5
image_3495,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_3495.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_3495.h5
image_3089,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_3089.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_3089.h5
image_1860,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_1860.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_1860.h5
image_1000,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_1000.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_1000.h5
image_3403,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_3403.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_3403.h5
image_2947,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_2947.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_2947.h5
image_2895,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/img/image_2895.h5,/Users/anykong/AAL_SD/data/Landslide4Sense/TrainData/mask/mask_2895.h5
